How many players at the table?
GAME #918 : Winner - [1]
GAME #919 : Winner - [0]
GAME #920 : Winner - [2]
GAME #921 : Winner - [0]
GAME #922 : Winner - [0]
GAME #923 : Winner - [0]
GAME #924 : Winner - [0]
GAME #925 : Winner - [0]
GAME #926 : Winner - [1]
GAME #927 : Winner - [0]
GAME #928 : Winner - [1]
GAME #929 : Winner - [2]
GAME #930 : Winner - [2]
GAME #931 : Winner - [0]
GAME #932 : Winner - [0]
GAME #933 : Winner - [0]
GAME #934 : Winner - [0]
GAME #935 : Winner - [0]
GAME #936 : Winner - [0]
GAME #937 : Winner - [0]
GAME #938 : Winner - [0]
GAME #939 : Winner - [0]
GAME #940 : Winner - [0]
GAME #941 : Winner - [1]
GAME #942 : Winner - [0]
GAME #943 : Winner - [2]
GAME #944 : Winner - [1]
GAME #945 : Winner - [0]
GAME #946 : Winner - [0]
GAME #947 : Winner - [0]
GAME #948 : Winner - [0]
GAME #949 : Winner - [2]
GAME #950 : Winner - [2]
GAME #951 : Winner - [1]
GAME #952 : Winner - [1]
GAME #953 : Winner - [0]
GAME #954 : Winner - [2]
GAME #955 : Winner - [0]
GAME #956 : Winner - [1]
GAME #957 : Winner - [2]
GAME #958 : Winner - [0]
GAME #959 : Winner - [2]
GAME #960 : Winner - [0]
GAME #961 : Winner - [0]
GAME #962 : Winner - [2]
GAME #963 : Winner - [0]
GAME #964 : Winner - [2]
GAME #965 : Winner - [0]
GAME #966 : Winner - [1]
GAME #967 : Winner - [2]
GAME #968 : Winner - [2]
GAME #969 : Winner - [2]
GAME #970 : Winner - [0]
GAME #971 : Winner - [2]
GAME #972 : Winner - [2]
GAME #973 : Winner - [0]
GAME #974 : Winner - [2]
GAME #975 : Winner - [0]
GAME #976 : Winner - [0]
GAME #977 : Winner - [0]
GAME #978 : Winner - [1]
GAME #979 : Winner - [0]
GAME #980 : Winner - [0]
GAME #981 : Winner - [0]
GAME #982 : Winner - [1]
GAME #983 : Winner - [0]
GAME #984 : Winner - [0]
GAME #985 : Winner - [0]
GAME #986 : Winner - [2]
GAME #987 : Winner - [0]
GAME #988 : Winner - [1]
GAME #989 : Winner - [0]
GAME #990 : Winner - [0]
GAME #991 : Winner - [2]
GAME #992 : Winner - [1]
GAME #993 : Winner - [2]
GAME #994 : Winner - [0]
GAME #995 : Winner - [2]
GAME #996 : Winner - [0]
GAME #997 : Winner - [0]
GAME #998 : Winner - [1]
GAME #999 : Winner - [2]
GAME #1000 : Winner - [1]
GAME #1001 : Winner - [2]
GAME #1002 : Winner - [2]
GAME #1003 : Winner - [1]
GAME #1004 : Winner - [0]
GAME #1005 : Winner - [2]
GAME #1006 : Winner - [2]
GAME #1007 : Winner - [0]
GAME #1008 : Winner - [0]
GAME #1009 : Winner - [0]
GAME #1010 : Winner - [0]
GAME #1011 : Winner - [1]
GAME #1012 : Winner - [0]
GAME #1013 : Winner - [0]
GAME #1014 : Winner - [2]
GAME #1015 : Winner - [0]
GAME #1016 : Winner - [0]
GAME #1017 : Winner - [2]
GAME #1018 : Winner - [1]
GAME #1019 : Winner - [0]
GAME #1020 : Winner - [0]
GAME #1021 : Winner - [0]
GAME #1022 : Winner - [2]
GAME #1023 : Winner - [0]
GAME #1024 : Winner - [0]
GAME #1025 : Winner - [0]
GAME #1026 : Winner - [0]
GAME #1027 : Winner - [2]
GAME #1028 : Winner - [2]
GAME #1029 : Winner - [1]
GAME #1030 : Winner - [0]
GAME #1031 : Winner - [0]
GAME #1032 : Winner - [2]
GAME #1033 : Winner - [0]
GAME #1034 : Winner - [2]
GAME #1035 : Winner - [0]
GAME #1036 : Winner - [0]
GAME #1037 : Winner - [0]
GAME #1038 : Winner - [2]
GAME #1039 : Winner - [0]
GAME #1040 : Winner - [0]
GAME #1041 : Winner - [1]
GAME #1042 : Winner - [1]
GAME #1043 : Winner - [1]
GAME #1044 : Winner - [0]
GAME #1045 : Winner - [1]
GAME #1046 : Winner - [1]
GAME #1047 : Winner - [2]
GAME #1048 : Winner - [2]
GAME #1049 : Winner - [1]
GAME #1050 : Winner - [0]
GAME #1051 : Winner - [1]
GAME #1052 : Winner - [0]
GAME #1053 : Winner - [1]
GAME #1054 : Winner - [0]
GAME #1055 : Winner - [2]
GAME #1056 : Winner - [2]
GAME #1057 : Winner - [0]
GAME #1058 : Winner - [0]
GAME #1059 : Winner - [0]
GAME #1060 : Winner - [2]
GAME #1061 : Winner - [0]
GAME #1062 : Winner - [1]
GAME #1063 : Winner - [1]
GAME #1064 : Winner - [0]
GAME #1065 : Winner - [2]
GAME #1066 : Winner - [1]
GAME #1067 : Winner - [1]
GAME #1068 : Winner - [0]
GAME #1069 : Winner - [1]
GAME #1070 : Winner - [2]
GAME #1071 : Winner - [1]
GAME #1072 : Winner - [0]
GAME #1073 : Winner - [1]
GAME #1074 : Winner - [1]
GAME #1075 : Winner - [0]
GAME #1076 : Winner - [2]
GAME #1077 : Winner - [1]
GAME #1078 : Winner - [2]
GAME #1079 : Winner - [0]
GAME #1080 : Winner - [1]
GAME #1081 : Winner - [0]
GAME #1082 : Winner - [1]
GAME #1083 : Winner - [1]
GAME #1084 : Winner - [0]
GAME #1085 : Winner - [1]
GAME #1086 : Winner - [0]
GAME #1087 : Winner - [0]
GAME #1088 : Winner - [1]
GAME #1089 : Winner - [0]
GAME #1090 : Winner - [0]
GAME #1091 : Winner - [0]
GAME #1092 : Winner - [0]
GAME #1093 : Winner - [0]
GAME #1094 : Winner - [1]
GAME #1095 : Winner - [2]
GAME #1096 : Winner - [1]
GAME #1097 : Winner - [0]
GAME #1098 : Winner - [1]
GAME #1099 : Winner - [2]
GAME #1100 : Winner - [2]
GAME #1101 : Winner - [0]
GAME #1102 : Winner - [0]
GAME #1103 : Winner - [2]
GAME #1104 : Winner - [0]
GAME #1105 : Winner - [1]
GAME #1106 : Winner - [0]
GAME #1107 : Winner - [2]
GAME #1108 : Winner - [1]
GAME #1109 : Winner - [0]
GAME #1110 : Winner - [1]
GAME #1111 : Winner - [2]
GAME #1112 : Winner - [1]
GAME #1113 : Winner - [0]
GAME #1114 : Winner - [0]
GAME #1115 : Winner - [0]
GAME #1116 : Winner - [0]
GAME #1117 : Winner - [0]
GAME #1118 : Winner - [0]
GAME #1119 : Winner - [1]
GAME #1120 : Winner - [0]
GAME #1121 : Winner - [0]
GAME #1122 : Winner - [1]
GAME #1123 : Winner - [0]
GAME #1124 : Winner - [1]
GAME #1125 : Winner - [2]
GAME #1126 : Winner - [1]
GAME #1127 : Winner - [0]
GAME #1128 : Winner - [1]
GAME #1129 : Winner - [2]
GAME #1130 : Winner - [0]
GAME #1131 : Winner - [0]
GAME #1132 : Winner - [1]
GAME #1133 : Winner - [2]
GAME #1134 : Winner - [0]
GAME #1135 : Winner - [2]
GAME #1136 : Winner - [0]
GAME #1137 : Winner - [2]
GAME #1138 : Winner - [1]
GAME #1139 : Winner - [0]
GAME #1140 : Winner - [0]
GAME #1141 : Winner - [1]
GAME #1142 : Winner - [1]
GAME #1143 : Winner - [0]
GAME #1144 : Winner - [0]
GAME #1145 : Winner - [0]
GAME #1146 : Winner - [1]
GAME #1147 : Winner - [2]
GAME #1148 : Winner - [1]
GAME #1149 : Winner - [0]
GAME #1150 : Winner - [0]
GAME #1151 : Winner - [1]
GAME #1152 : Winner - [0]
GAME #1153 : Winner - [0]
GAME #1154 : Winner - [0]
GAME #1155 : Winner - [0]
GAME #1156 : Winner - [1]
GAME #1157 : Winner - [0]
GAME #1158 : Winner - [2]
GAME #1159 : Winner - [0]
GAME #1160 : Winner - [0]
GAME #1161 : Winner - [0]
GAME #1162 : Winner - [2]
GAME #1163 : Winner - [1]
GAME #1164 : Winner - [0]
GAME #1165 : Winner - [0]
GAME #1166 : Winner - [2]
GAME #1167 : Winner - [2]
GAME #1168 : Winner - [2]
GAME #1169 : Winner - [0]
GAME #1170 : Winner - [2]
GAME #1171 : Winner - [1]
GAME #1172 : Winner - [2]
GAME #1173 : Winner - [2]
GAME #1174 : Winner - [0]
GAME #1175 : Winner - [0]
GAME #1176 : Winner - [1]
GAME #1177 : Winner - [0]
GAME #1178 : Winner - [2]
GAME #1179 : Winner - [1]
GAME #1180 : Winner - [0]
GAME #1181 : Winner - [0]
GAME #1182 : Winner - [0]
GAME #1183 : Winner - [1]
GAME #1184 : Winner - [0]
GAME #1185 : Winner - [1]
GAME #1186 : Winner - [0]
GAME #1187 : Winner - [2]
GAME #1188 : Winner - [1]
GAME #1189 : Winner - [0]
GAME #1190 : Winner - [0]
GAME #1191 : Winner - [0]
GAME #1192 : Winner - [1]
GAME #1193 : Winner - [1]
GAME #1194 : Winner - [1]
GAME #1195 : Winner - [0]
GAME #1196 : Winner - [1]
GAME #1197 : Winner - [2]
GAME #1198 : Winner - [1]
GAME #1199 : Winner - [2]
GAME #1200 : Winner - [2]
GAME #1201 : Winner - [1]
GAME #1202 : Winner - [0]
GAME #1203 : Winner - [0]
GAME #1204 : Winner - [0]
GAME #1205 : Winner - [0]
GAME #1206 : Winner - [0]
GAME #1207 : Winner - [1]
GAME #1208 : Winner - [2]
GAME #1209 : Winner - [1]
GAME #1210 : Winner - [1]
GAME #1211 : Winner - [2]
GAME #1212 : Winner - [0]
GAME #1213 : Winner - [0]
GAME #1214 : Winner - [1]
GAME #1215 : Winner - [0]
GAME #1216 : Winner - [2]
GAME #1217 : Winner - [0]
GAME #1218 : Winner - [2]
GAME #1219 : Winner - [0]
GAME #1220 : Winner - [2]
GAME #1221 : Winner - [1]
GAME #1222 : Winner - [2]
GAME #1223 : Winner - [0]
GAME #1224 : Winner - [0]
GAME #1225 : Winner - [0]
GAME #1226 : Winner - [1]
GAME #1227 : Winner - [0]
GAME #1228 : Winner - [0]
GAME #1229 : Winner - [0]
GAME #1230 : Winner - [1]
GAME #1231 : Winner - [1]
GAME #1232 : Winner - [0]
GAME #1233 : Winner - [2]
GAME #1234 : Winner - [2]
GAME #1235 : Winner - [1]
GAME #1236 : Winner - [0]
GAME #1237 : Winner - [0]
GAME #1238 : Winner - [2]
GAME #1239 : Winner - [2]
GAME #1240 : Winner - [1]
GAME #1241 : Winner - [1]
GAME #1242 : Winner - [1]
GAME #1243 : Winner - [0]
GAME #1244 : Winner - [2]
GAME #1245 : Winner - [2]
GAME #1246 : Winner - [2]
GAME #1247 : Winner - [1]
GAME #1248 : Winner - [0]
GAME #1249 : Winner - [0]
GAME #1250 : Winner - [2]
GAME #1251 : Winner - [2]
GAME #1252 : Winner - [0]
GAME #1253 : Winner - [1]
GAME #1254 : Winner - [0]
GAME #1255 : Winner - [0]
GAME #1256 : Winner - [0]
GAME #1257 : Winner - [1]
GAME #1258 : Winner - [0]
GAME #1259 : Winner - [2]
GAME #1260 : Winner - [1]
GAME #1261 : Winner - [0]
GAME #1262 : Winner - [2]
GAME #1263 : Winner - [1]
GAME #1264 : Winner - [1]
GAME #1265 : Winner - [0]
GAME #1266 : Winner - [0]
GAME #1267 : Winner - [1]
GAME #1268 : Winner - [0]
GAME #1269 : Winner - [1]
GAME #1270 : Winner - [2]
GAME #1271 : Winner - [2]
GAME #1272 : Winner - [2]
GAME #1273 : Winner - [0]
GAME #1274 : Winner - [2]
GAME #1275 : Winner - [0]
GAME #1276 : Winner - [0]
GAME #1277 : Winner - [2]
GAME #1278 : Winner - [1]
GAME #1279 : Winner - [2]
GAME #1280 : Winner - [2]
GAME #1281 : Winner - [0]
GAME #1282 : Winner - [1]
GAME #1283 : Winner - [0]
GAME #1284 : Winner - [0]
GAME #1285 : Winner - [1]
GAME #1286 : Winner - [1]
GAME #1287 : Winner - [0]
GAME #1288 : Winner - [2]
GAME #1289 : Winner - [0]
GAME #1290 : Winner - [0]
GAME #1291 : Winner - [1]
GAME #1292 : Winner - [0]
GAME #1293 : Winner - [2]
GAME #1294 : Winner - [0]
GAME #1295 : Winner - [1]
GAME #1296 : Winner - [1]
GAME #1297 : Winner - [2]
GAME #1298 : Winner - [0]
GAME #1299 : Winner - [0]
GAME #1300 : Winner - [1]
GAME #1301 : Winner - [1]
GAME #1302 : Winner - [1]
GAME #1303 : Winner - [2]
GAME #1304 : Winner - [1]
GAME #1305 : Winner - [1]
GAME #1306 : Winner - [1]
GAME #1307 : Winner - [2]
GAME #1308 : Winner - [0]
GAME #1309 : Winner - [1]
GAME #1310 : Winner - [2]
GAME #1311 : Winner - [2]
GAME #1312 : Winner - [1]
GAME #1313 : Winner - [1]
GAME #1314 : Winner - [0]
GAME #1315 : Winner - [1]
GAME #1316 : Winner - [1]
GAME #1317 : Winner - [1]
GAME #1318 : Winner - [0]
GAME #1319 : Winner - [0]
GAME #1320 : Winner - [0]
GAME #1321 : Winner - [2]
GAME #1322 : Winner - [2]
GAME #1323 : Winner - [0]
GAME #1324 : Winner - [1]
GAME #1325 : Winner - [0]
GAME #1326 : Winner - [0]
GAME #1327 : Winner - [1]
GAME #1328 : Winner - [0]
GAME #1329 : Winner - [0]
GAME #1330 : Winner - [2]
GAME #1331 : Winner - [1]
GAME #1332 : Winner - [1]
GAME #1333 : Winner - [0]
GAME #1334 : Winner - [2]
GAME #1335 : Winner - [0]
GAME #1336 : Winner - [1]
GAME #1337 : Winner - [0]
GAME #1338 : Winner - [0]
GAME #1339 : Winner - [1]
GAME #1340 : Winner - [1]
GAME #1341 : Winner - [2]
GAME #1342 : Winner - [0]
GAME #1343 : Winner - [0]
GAME #1344 : Winner - [1]
GAME #1345 : Winner - [0]
GAME #1346 : Winner - [2]
GAME #1347 : Winner - [2]
GAME #1348 : Winner - [2]
GAME #1349 : Winner - [1]
GAME #1350 : Winner - [1]
GAME #1351 : Winner - [2]
GAME #1352 : Winner - [2]
GAME #1353 : Winner - [1]
GAME #1354 : Winner - [0]
GAME #1355 : Winner - [0]
GAME #1356 : Winner - [0]
GAME #1357 : Winner - [1]
GAME #1358 : Winner - [0]
GAME #1359 : Winner - [0]
GAME #1360 : Winner - [1]
GAME #1361 : Winner - [0]
GAME #1362 : Winner - [2]
GAME #1363 : Winner - [1]
GAME #1364 : Winner - [0]
GAME #1365 : Winner - [1]
GAME #1366 : Winner - [1]
GAME #1367 : Winner - [0]
GAME #1368 : Winner - [0]
GAME #1369 : Winner - [1]
GAME #1370 : Winner - [0]
GAME #1371 : Winner - [0]
GAME #1372 : Winner - [2]
GAME #1373 : Winner - [1]
GAME #1374 : Winner - [0]
GAME #1375 : Winner - [0]
GAME #1376 : Winner - [0]
GAME #1377 : Winner - [0]
GAME #1378 : Winner - [1]
GAME #1379 : Winner - [0]
GAME #1380 : Winner - [2]
GAME #1381 : Winner - [0]
GAME #1382 : Winner - [0]
GAME #1383 : Winner - [0]
GAME #1384 : Winner - [2]
GAME #1385 : Winner - [0]
GAME #1386 : Winner - [0]
GAME #1387 : Winner - [0]
GAME #1388 : Winner - [2]
GAME #1389 : Winner - [2]
GAME #1390 : Winner - [0]
GAME #1391 : Winner - [2]
GAME #1392 : Winner - [0]
GAME #1393 : Winner - [1]
GAME #1394 : Winner - [2]
GAME #1395 : Winner - [0]
GAME #1396 : Winner - [0]
GAME #1397 : Winner - [0]
GAME #1398 : Winner - [1]
GAME #1399 : Winner - [2]
GAME #1400 : Winner - [2]
GAME #1401 : Winner - [0]
GAME #1402 : Winner - [2]
GAME #1403 : Winner - [0]
GAME #1404 : Winner - [0]
GAME #1405 : Winner - [0]
GAME #1406 : Winner - [2]
GAME #1407 : Winner - [0]
GAME #1408 : Winner - [1]
GAME #1409 : Winner - [1]
GAME #1410 : Winner - [0]
GAME #1411 : Winner - [2]
GAME #1412 : Winner - [0]
GAME #1413 : Winner - [2]
GAME #1414 : Winner - [2]
GAME #1415 : Winner - [2]
GAME #1416 : Winner - [0]
GAME #1417 : Winner - [1]
GAME #1418 : Winner - [2]
GAME #1419 : Winner - [1]
GAME #1420 : Winner - [2]
GAME #1421 : Winner - [0]
GAME #1422 : Winner - [2]
GAME #1423 : Winner - [1]
GAME #1424 : Winner - [2]
GAME #1425 : Winner - [2]
GAME #1426 : Winner - [0]
GAME #1427 : Winner - [0]
GAME #1428 : Winner - [1]
GAME #1429 : Winner - [2]
GAME #1430 : Winner - [0]
GAME #1431 : Winner - [0]
GAME #1432 : Winner - [2]
GAME #1433 : Winner - [0]
GAME #1434 : Winner - [0]
GAME #1435 : Winner - [1]
GAME #1436 : Winner - [2]
GAME #1437 : Winner - [0]
GAME #1438 : Winner - [0]
GAME #1439 : Winner - [0]
GAME #1440 : Winner - [0]
GAME #1441 : Winner - [1]
GAME #1442 : Winner - [0]
GAME #1443 : Winner - [0]
GAME #1444 : Winner - [0]
GAME #1445 : Winner - [0]
GAME #1446 : Winner - [2]
GAME #1447 : Winner - [0]
GAME #1448 : Winner - [0]
GAME #1449 : Winner - [0]
GAME #1450 : Winner - [2]
GAME #1451 : Winner - [0]
GAME #1452 : Winner - [1]
GAME #1453 : Winner - [0]
GAME #1454 : Winner - [0]
GAME #1455 : Winner - [2]
GAME #1456 : Winner - [1]
GAME #1457 : Winner - [1]
GAME #1458 : Winner - [0]
GAME #1459 : Winner - [0]
GAME #1460 : Winner - [0]
GAME #1461 : Winner - [2]
GAME #1462 : Winner - [0]
GAME #1463 : Winner - [0]
GAME #1464 : Winner - [2]
GAME #1465 : Winner - [0]
GAME #1466 : Winner - [0]
GAME #1467 : Winner - [0]
GAME #1468 : Winner - [0]
GAME #1469 : Winner - [1]
GAME #1470 : Winner - [0]
GAME #1471 : Winner - [0]
GAME #1472 : Winner - [0]
GAME #1473 : Winner - [2]
GAME #1474 : Winner - [1]
GAME #1475 : Winner - [0]
GAME #1476 : Winner - [0]
GAME #1477 : Winner - [2]
GAME #1478 : Winner - [1]
GAME #1479 : Winner - [1]
GAME #1480 : Winner - [2]
GAME #1481 : Winner - [0]
GAME #1482 : Winner - [0]
GAME #1483 : Winner - [2]
GAME #1484 : Winner - [0]
GAME #1485 : Winner - [1]
GAME #1486 : Winner - [0]
GAME #1487 : Winner - [0]
GAME #1488 : Winner - [2]
GAME #1489 : Winner - [0]
GAME #1490 : Winner - [1]
GAME #1491 : Winner - [0]
GAME #1492 : Winner - [1]
GAME #1493 : Winner - [0]
GAME #1494 : Winner - [0]
GAME #1495 : Winner - [1]
GAME #1496 : Winner - [1]
GAME #1497 : Winner - [2]
GAME #1498 : Winner - [0]
GAME #1499 : Winner - [2]
GAME #1500 : Winner - [0]
GAME #1501 : Winner - [2]
GAME #1502 : Winner - [2]
GAME #1503 : Winner - [2]
GAME #1504 : Winner - [2]
GAME #1505 : Winner - [0]
GAME #1506 : Winner - [0]
GAME #1507 : Winner - [1]
GAME #1508 : Winner - [1]
GAME #1509 : Winner - [1]
GAME #1510 : Winner - [1]
GAME #1511 : Winner - [0]
GAME #1512 : Winner - [0]
GAME #1513 : Winner - [2]
GAME #1514 : Winner - [0]
GAME #1515 : Winner - [2]
GAME #1516 : Winner - [2]
GAME #1517 : Winner - [2]
GAME #1518 : Winner - [1]
GAME #1519 : Winner - [1]
GAME #1520 : Winner - [2]
GAME #1521 : Winner - [0]
GAME #1522 : Winner - [1]
GAME #1523 : Winner - [0]
GAME #1524 : Winner - [0]
GAME #1525 : Winner - [0]
GAME #1526 : Winner - [2]
GAME #1527 : Winner - [0]
GAME #1528 : Winner - [1]
GAME #1529 : Winner - [1]
GAME #1530 : Winner - [1]
GAME #1531 : Winner - [2]
GAME #1532 : Winner - [0]
GAME #1533 : Winner - [0]
GAME #1534 : Winner - [0]
GAME #1535 : Winner - [0]
GAME #1536 : Winner - [1]
GAME #1537 : Winner - [0]
GAME #1538 : Winner - [0]
GAME #1539 : Winner - [0]
GAME #1540 : Winner - [1]
GAME #1541 : Winner - [0]
GAME #1542 : Winner - [0]
GAME #1543 : Winner - [0]
GAME #1544 : Winner - [0]
GAME #1545 : Winner - [0]
GAME #1546 : Winner - [2]
GAME #1547 : Winner - [2]
GAME #1548 : Winner - [2]
GAME #1549 : Winner - [1]
GAME #1550 : Winner - [2]
GAME #1551 : Winner - [0]
GAME #1552 : Winner - [0]
GAME #1553 : Winner - [0]
GAME #1554 : Winner - [0]
GAME #1555 : Winner - [0]
GAME #1556 : Winner - [2]
GAME #1557 : Winner - [0]
GAME #1558 : Winner - [1]
GAME #1559 : Winner - [1]
GAME #1560 : Winner - [1]
GAME #1561 : Winner - [0]
GAME #1562 : Winner - [0]
GAME #1563 : Winner - [0]
GAME #1564 : Winner - [1]
GAME #1565 : Winner - [0]
GAME #1566 : Winner - [0]
GAME #1567 : Winner - [0]
GAME #1568 : Winner - [0]
GAME #1569 : Winner - [1]
GAME #1570 : Winner - [1]
GAME #1571 : Winner - [1]
GAME #1572 : Winner - [0]
GAME #1573 : Winner - [2]
GAME #1574 : Winner - [0]
GAME #1575 : Winner - [0]
GAME #1576 : Winner - [0]
GAME #1577 : Winner - [2]
GAME #1578 : Winner - [2]
GAME #1579 : Winner - [0]
GAME #1580 : Winner - [1]
GAME #1581 : Winner - [1]
GAME #1582 : Winner - [1]
GAME #1583 : Winner - [0]
GAME #1584 : Winner - [1]
GAME #1585 : Winner - [0]
GAME #1586 : Winner - [1]
GAME #1587 : Winner - [1]
GAME #1588 : Winner - [0, 1, 2]
GAME #1589 : Winner - [1]
GAME #1590 : Winner - [1]
GAME #1591 : Winner - [0]
GAME #1592 : Winner - [2]
GAME #1593 : Winner - [1]
GAME #1594 : Winner - [2]
GAME #1595 : Winner - [0]
GAME #1596 : Winner - [1]
GAME #1597 : Winner - [1]
GAME #1598 : Winner - [1]
GAME #1599 : Winner - [0]
GAME #1600 : Winner - [0]
GAME #1601 : Winner - [0]
GAME #1602 : Winner - [0]
GAME #1603 : Winner - [1]
GAME #1604 : Winner - [1]
GAME #1605 : Winner - [0]
GAME #1606 : Winner - [0]
GAME #1607 : Winner - [0]
GAME #1608 : Winner - [2]
GAME #1609 : Winner - [0]
GAME #1610 : Winner - [2]
GAME #1611 : Winner - [1]
GAME #1612 : Winner - [1]
GAME #1613 : Winner - [0]
GAME #1614 : Winner - [0]
GAME #1615 : Winner - [0]
GAME #1616 : Winner - [2]
GAME #1617 : Winner - [1]
GAME #1618 : Winner - [2]
GAME #1619 : Winner - [1]
GAME #1620 : Winner - [2]
GAME #1621 : Winner - [2]
GAME #1622 : Winner - [0]
GAME #1623 : Winner - [0]
GAME #1624 : Winner - [1]
GAME #1625 : Winner - [0]
GAME #1626 : Winner - [1]
GAME #1627 : Winner - [0]
GAME #1628 : Winner - [0]
GAME #1629 : Winner - [1]
GAME #1630 : Winner - [0]
GAME #1631 : Winner - [2]
GAME #1632 : Winner - [2]
GAME #1633 : Winner - [0]
GAME #1634 : Winner - [0]
GAME #1635 : Winner - [1]
GAME #1636 : Winner - [2]
GAME #1637 : Winner - [0]
GAME #1638 : Winner - [0]
GAME #1639 : Winner - [1]
GAME #1640 : Winner - [0]
GAME #1641 : Winner - [1]
GAME #1642 : Winner - [2]
GAME #1643 : Winner - [2]
GAME #1644 : Winner - [2]
GAME #1645 : Winner - [1]
GAME #1646 : Winner - [0]
GAME #1647 : Winner - [0]
GAME #1648 : Winner - [0]
GAME #1649 : Winner - [0]
GAME #1650 : Winner - [0]
GAME #1651 : Winner - [0]
GAME #1652 : Winner - [1]
GAME #1653 : Winner - [0]
GAME #1654 : Winner - [1]
GAME #1655 : Winner - [1]
GAME #1656 : Winner - [2]
GAME #1657 : Winner - [1]
GAME #1658 : Winner - [2]
GAME #1659 : Winner - [2]
GAME #1660 : Winner - [0]
GAME #1661 : Winner - [2]
GAME #1662 : Winner - [2]
GAME #1663 : Winner - [1]
GAME #1664 : Winner - [0]
GAME #1665 : Winner - [1]
GAME #1666 : Winner - [0]
GAME #1667 : Winner - [0]
GAME #1668 : Winner - [2]
GAME #1669 : Winner - [1]
GAME #1670 : Winner - [2]
GAME #1671 : Winner - [2]
GAME #1672 : Winner - [0]
GAME #1673 : Winner - [2]
GAME #1674 : Winner - [2]
GAME #1675 : Winner - [0]
GAME #1676 : Winner - [1]
GAME #1677 : Winner - [0]
GAME #1678 : Winner - [1]
GAME #1679 : Winner - [1]
GAME #1680 : Winner - [0]
GAME #1681 : Winner - [0]
GAME #1682 : Winner - [2]
GAME #1683 : Winner - [0]
GAME #1684 : Winner - [1]
GAME #1685 : Winner - [0]
GAME #1686 : Winner - [1]
GAME #1687 : Winner - [1]
GAME #1688 : Winner - [0]
GAME #1689 : Winner - [0]
GAME #1690 : Winner - [1]
GAME #1691 : Winner - [1]
GAME #1692 : Winner - [2]
GAME #1693 : Winner - [1]
GAME #1694 : Winner - [2]
GAME #1695 : Winner - [0]
GAME #1696 : Winner - [0]
GAME #1697 : Winner - [0]
GAME #1698 : Winner - [2]
GAME #1699 : Winner - [2]
GAME #1700 : Winner - [2]
GAME #1701 : Winner - [0]
GAME #1702 : Winner - [2]
GAME #1703 : Winner - [1]
GAME #1704 : Winner - [0]
GAME #1705 : Winner - [1]
GAME #1706 : Winner - [1]
GAME #1707 : Winner - [1]
GAME #1708 : Winner - [1]
GAME #1709 : Winner - [1]
GAME #1710 : Winner - [0]
GAME #1711 : Winner - [1]
GAME #1712 : Winner - [1]
GAME #1713 : Winner - [2]
GAME #1714 : Winner - [2]
GAME #1715 : Winner - [0]
GAME #1716 : Winner - [2]
GAME #1717 : Winner - [1]
GAME #1718 : Winner - [0]
GAME #1719 : Winner - [1]
GAME #1720 : Winner - [0]
GAME #1721 : Winner - [1]
GAME #1722 : Winner - [1]
GAME #1723 : Winner - [1]
GAME #1724 : Winner - [1]
GAME #1725 : Winner - [0]
GAME #1726 : Winner - [0]
GAME #1727 : Winner - [1]
GAME #1728 : Winner - [0]
GAME #1729 : Winner - [0]
GAME #1730 : Winner - [0]
GAME #1731 : Winner - [2]
GAME #1732 : Winner - [2]
GAME #1733 : Winner - [1]
GAME #1734 : Winner - [1]
GAME #1735 : Winner - [0]
GAME #1736 : Winner - [2]
GAME #1737 : Winner - [1]
GAME #1738 : Winner - [0]
GAME #1739 : Winner - [0]
GAME #1740 : Winner - [0]
GAME #1741 : Winner - [2]
GAME #1742 : Winner - [1]
GAME #1743 : Winner - [0]
GAME #1744 : Winner - [1]
GAME #1745 : Winner - [0]
GAME #1746 : Winner - [0]
GAME #1747 : Winner - [0]
GAME #1748 : Winner - [2]
GAME #1749 : Winner - [0]
GAME #1750 : Winner - [0]
GAME #1751 : Winner - [0]
GAME #1752 : Winner - [1]
GAME #1753 : Winner - [0]
GAME #1754 : Winner - [0]
GAME #1755 : Winner - [0]
GAME #1756 : Winner - [1]
GAME #1757 : Winner - [0]
GAME #1758 : Winner - [0]
GAME #1759 : Winner - [1]
GAME #1760 : Winner - [2]
GAME #1761 : Winner - [1]
GAME #1762 : Winner - [2]
GAME #1763 : Winner - [0]
